"time_index","target"
"2013-08-22",NA
"2013-08-23",11
"2013-08-24",-11
"2013-08-25",0
"2013-08-26",0
"2013-08-27",-4
"2013-08-28",0
"2013-08-29",1
"2013-08-30",-1
"2013-08-31",-3
"2013-09-01",6
"2013-09-02",-2
"2013-09-03",-4
"2013-09-04",NA
"2013-09-05",NA
"2013-09-06",-6
"2013-09-07",-6
"2013-09-08",7
"2013-09-09",-4
"2013-09-10",-7
"2013-09-11",8
"2013-09-12",2
"2013-09-13",-6
"2013-09-14",15
"2013-09-15",-5
"2013-09-16",-7
"2013-09-17",4
"2013-09-18",5
"2013-09-19",-5
"2013-09-20",-4
"2013-09-21",-3
"2013-09-22",-4
"2013-09-23",3
"2013-09-24",NA
"2013-09-25",NA
"2013-09-26",10
"2013-09-27",5
"2013-09-28",2
"2013-09-29",-12
"2013-09-30",5
"2013-10-01",8
"2013-10-02",-8
"2013-10-03",1
"2013-10-04",-20
"2013-10-05",1
"2013-10-06",0
"2013-10-07",6
"2013-10-08",-6
"2013-10-09",6
"2013-10-10",-4
"2013-10-11",-2
"2013-10-12",6
"2013-10-13",4
"2013-10-14",-4
"2013-10-15",7
"2013-10-16",-3
"2013-10-17",NA
"2013-10-18",NA
"2013-10-19",6
"2013-10-20",-12
"2013-10-21",21
"2013-10-22",-4
"2013-10-23",-12
"2013-10-24",7
"2013-10-25",-9
"2013-10-26",NA
"2013-10-27",NA
"2013-10-28",13
"2013-10-29",-12
"2013-10-30",-4
"2013-10-31",-10
"2013-11-01",18
"2013-11-02",2
"2013-11-03",NA
"2013-11-04",NA
"2013-11-05",-8
"2013-11-06",8
"2013-11-07",5
"2013-11-08",0
"2013-11-09",-5
"2013-11-10",-5
"2013-11-11",-1
"2013-11-12",0
"2013-11-13",6
"2013-11-14",-3
"2013-11-15",21
"2013-11-16",-14
"2013-11-17",NA
"2013-11-18",NA
"2013-11-19",7
"2013-11-20",-14
"2013-11-21",1
"2013-11-22",-3
"2013-11-23",9
"2013-11-24",-4
"2013-11-25",3
"2013-11-26",11
"2013-11-27",-7
"2013-11-28",1
"2013-11-29",-4
"2013-11-30",-4
"2013-12-01",11
"2013-12-02",-7
"2013-12-03",-1
"2013-12-04",-3
"2013-12-05",3
"2013-12-06",8
"2013-12-07",NA
"2013-12-08",NA
"2013-12-09",6
"2013-12-10",2
"2013-12-11",4
"2013-12-12",-2
"2013-12-13",-2
"2013-12-14",5
"2013-12-15",-7
"2013-12-16",0
"2013-12-17",NA
"2013-12-18",NA
"2013-12-19",-9
"2013-12-20",-16
"2013-12-21",5
"2013-12-22",7
"2013-12-24",18
"2013-12-25",-17
"2013-12-26",-3
"2013-12-27",13
"2013-12-28",-17
